ShipmentID,OriginLocation,DestinationLocation,ShipmentDateTime,ExpectedArrivalDateTime,ShipmentStatus,ShipperId,ConsigneeId,ShipmentType,ContentsDescription,ReferTempMax,ReferTempMin
SP-8106,Chicago WH,Nashville WH,2023-09-14 16:59:44,2023-10-06 03:55:40,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Cross-platform 6th generation extranet,45,28
SP-2686,Atlanta WH,Miami WH,2023-09-17 21:07:08,2023-10-28 11:43:42,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Right-sized scalable solution,67,37
SP-8407,New Orleans WH,Detroit WH,2023-09-24 00:43:12,2023-10-07 09:48:52,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Customer-focused content-based time-frame,48,41
SP-5913,Detroit WH,Chicago WH,2023-09-02 14:59:32,2023-10-26 02:46:52,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Intuitive stable ability,78,36
SP-8683,Atlanta WH,Detroit WH,2023-09-13 22:01:15,2023-10-22 07:22:47,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Quality-focused asymmetric intranet,43,16
SP-0811,Nashville WH,Durham WH,2023-09-12 02:17:07,2023-10-28 17:35:05,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Universal actuating collaboration,61,25
SP-5357,Detroit WH,Atlanta WH,2023-09-25 15:18:25,2023-10-21 08:28:36,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Distributed local forecast,59,20
SP-3954,Nashville WH,Miami WH,2023-09-26 00:37:39,2023-10-10 23:55:13,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Digitized intermediate complexity,75,34
SP-3173,Atlanta WH,Atlanta WH,2023-09-13 09:22:53,2023-10-01 13:48:27,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Distributed responsive capacity,69,24
SP-5388,Nashville WH,Miami WH,2023-09-04 04:02:15,2023-10-03 10:28:35,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Operative didactic flexibility,54,31
SP-7203,New Orleans WH,New Orleans WH,2023-09-04 15:30:09,2023-10-26 09:33:41,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Pre-emptive zero administration time-frame,93,23
SP-8452,New Orleans WH,Detroit WH,2023-09-14 03:34:03,2023-10-06 20:14:27,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Re-contextualized background function,83,32
SP-8401,Nashville WH,Nashville WH,2023-09-10 16:18:47,2023-10-18 01:38:42,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Persevering regional process improvement,117,37
SP-4082,Chicago WH,Atlanta WH,2023-09-28 16:52:53,2023-10-27 14:07:03,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Robust user-facing capacity,98,26
SP-2081,Durham WH,Atlanta WH,2023-09-26 03:44:29,2023-10-19 09:07:21,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Multi-tiered dedicated project,76,31
SP-9003,Miami WH,Durham WH,2023-09-27 19:53:38,2023-10-18 13:16:06,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Synergistic logistical collaboration,89,34
SP-2575,Chicago WH,New Orleans WH,2023-09-15 07:18:06,2023-10-05 06:28:57,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Networked analyzing capability,118,32
SP-8999,Detroit WH,Detroit WH,2023-09-09 11:41:44,2023-10-05 01:06:22,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Cloned systemic conglomeration,71,29
SP-8412,Durham WH,New Orleans WH,2023-09-26 13:03:00,2023-10-07 10:07:16,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Object-based methodical intranet,55,35
SP-1796,Detroit WH,Atlanta WH,2023-09-05 20:09:09,2023-10-08 23:08:11,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Adaptive full-range application,117,27
SP-3795,Nashville WH,New Orleans WH,2023-09-27 01:53:31,2023-10-08 13:24:36,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Integrated national success,66,27
SP-7155,Durham WH,Nashville WH,2023-09-13 23:53:44,2023-10-21 03:35:59,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Face to face actuating access,90,42
SP-4368,Atlanta WH,Chicago WH,2023-09-20 03:46:19,2023-10-22 09:35:06,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Profit-focused content-based emulation,81,20
SP-7439,Nashville WH,Miami WH,2023-09-10 17:08:38,2023-10-10 17:19:03,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Streamlined optimal methodology,110,12
SP-0969,Miami WH,Chicago WH,2023-09-17 07:37:13,2023-10-14 07:32:14,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Right-sized methodical ability,65,29
SP-2205,Nashville WH,Miami WH,2023-09-25 19:52:21,2023-10-28 04:32:45,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Customizable static functionalities,100,41
SP-1536,Atlanta WH,Detroit WH,2023-09-26 12:51:45,2023-10-30 20:26:20,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Organic eco-centric Graphic Interface,43,39
SP-3731,Detroit WH,Nashville WH,2023-09-07 05:57:13,2023-10-28 03:07:39,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Reactive next generation approach,57,33
SP-7153,Durham WH,Chicago WH,2023-09-24 06:26:31,2023-10-05 18:27:11,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Mandatory national secured line,53,25
SP-2878,Durham WH,Chicago WH,2023-09-04 03:29:53,2023-10-13 08:11:17,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Cross-group solution-oriented software,105,13
SP-3019,Atlanta WH,Chicago WH,2023-09-08 05:44:03,2023-10-04 21:16:28,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Fully-configurable interactive solution,77,28
SP-0985,Miami WH,Nashville WH,2023-09-23 16:28:29,2023-10-20 14:38:43,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Visionary encompassing superstructure,117,42
SP-3662,Detroit WH,Nashville WH,2023-09-29 19:29:02,2023-10-23 10:32:34,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Front-line foreground orchestration,45,37
SP-1521,Chicago WH,Chicago WH,2023-09-07 22:51:19,2023-10-17 02:56:45,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Automated global solution,61,23
SP-5869,Durham WH,Miami WH,2023-09-07 11:25:47,2023-10-23 23:52:27,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Digitized solution-oriented database,108,28
SP-0900,Atlanta WH,Durham WH,2023-09-17 13:10:15,2023-10-23 15:19:26,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Team-oriented cohesive encoding,107,34
SP-8685,Miami WH,Miami WH,2023-09-27 01:27:24,2023-10-02 01:06:10,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Stand-alone executive instruction set,105,26
SP-5267,Detroit WH,New Orleans WH,2023-09-20 18:26:01,2023-10-04 11:36:29,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Self-enabling modular superstructure,70,19
SP-7023,Detroit WH,New Orleans WH,2023-09-05 08:00:20,2023-10-19 04:24:29,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Up-sized composite Graphic Interface,116,39
SP-6393,Durham WH,Miami WH,2023-09-23 05:05:58,2023-10-13 23:42:09,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Managed interactive utilisation,99,37
SP-1983,New Orleans WH,Nashville WH,2023-09-26 20:08:09,2023-10-21 08:03:42,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Managed full-range capability,103,36
SP-1471,Miami WH,Nashville WH,2023-09-19 08:25:03,2023-10-04 04:40:48,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Vision-oriented 6th generation pricing structure,62,23
SP-8051,Miami WH,Miami WH,2023-09-03 05:07:41,2023-10-28 12:31:09,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Reverse-engineered secondary adapter,59,14
SP-8495,Detroit WH,Detroit WH,2023-09-27 22:29:33,2023-10-01 13:01:50,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Fundamental fault-tolerant intranet,65,13
SP-9169,Miami WH,New Orleans WH,2023-09-11 08:25:59,2023-10-03 13:10:18,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Integrated non-volatile throughput,54,31
SP-3444,Atlanta WH,Detroit WH,2023-09-16 19:39:36,2023-10-05 08:13:03,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Managed tertiary adapter,98,30
SP-9372,Nashville WH,Miami WH,2023-09-07 08:33:01,2023-10-02 09:13:22,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Advanced hybrid leverage,119,37
SP-7441,New Orleans WH,Nashville WH,2023-09-29 08:07:08,2023-10-30 08:00:15,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Synergistic needs-based hardware,70,32
SP-1894,Nashville WH,Chicago WH,2023-09-08 03:06:18,2023-10-09 23:53:57,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Reactive tangible protocol,77,33
SP-6896,Detroit WH,Chicago WH,2023-09-12 20:53:22,2023-10-19 23:43:33,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Operative holistic productivity,116,39
SP-5098,Atlanta WH,Nashville WH,2023-09-22 14:55:33,2023-10-06 09:52:29,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Organic fresh-thinking secured line,59,34
SP-0184,Chicago WH,New Orleans WH,2023-09-28 16:33:25,2023-10-16 07:52:21,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Total encompassing capacity,49,37
SP-5912,Detroit WH,Nashville WH,2023-09-02 15:28:38,2023-10-21 12:39:41,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Open-architected multi-state website,65,27
SP-5491,Detroit WH,New Orleans WH,2023-09-18 17:11:28,2023-10-08 20:59:43,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Inverse systemic local area network,67,36
SP-7451,New Orleans WH,Nashville WH,2023-09-22 01:00:39,2023-10-13 10:21:24,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Digitized composite info-mediaries,97,39
SP-8129,Detroit WH,Detroit WH,2023-09-09 05:06:11,2023-10-19 20:42:08,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Universal modular middleware,103,33
SP-2478,Miami WH,Chicago WH,2023-09-18 05:01:23,2023-10-09 14:39:01,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Universal uniform installation,78,20
SP-5960,Durham WH,Durham WH,2023-09-29 17:29:43,2023-10-25 14:00:14,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Persistent disintermediate workforce,96,15
SP-7205,Detroit WH,Durham WH,2023-09-03 11:11:32,2023-10-03 07:56:32,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Seamless tertiary product,46,29
SP-9305,Atlanta WH,Chicago WH,2023-09-26 10:46:48,2023-10-02 15:14:07,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Multi-tiered actuating software,109,40
SP-6539,New Orleans WH,Chicago WH,2023-09-24 17:40:02,2023-10-11 14:02:46,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Managed methodical application,44,27
