ShipmentID,OriginLocation,DestinationLocation,ShipmentDateTime,ExpectedArrivalDateTime,ShipmentStatus,ShipperId,ConsigneeId,ShipmentType,ContentsDescription
SP-4917,Cimara,Yingwusitang,2022-10-16 02:32:52,2023-06-28 18:50:12,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Polarised reciprocal concept
SP-6107,Santa Marta,Songnim,2023-07-01 04:08:56,2023-07-29 06:11:24,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Proactive logistical model
SP-4935,Diekirch,Cileueur,2023-02-09 04:29:22,2023-04-05 11:22:40,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Progressive mission-critical data-warehouse
SP-3414,Divnoye,Prince Rupert,2023-05-22 00:30:14,2023-05-08 22:16:49,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Enterprise-wide zero administration support
SP-1909,Pulau Tiga,Yulin,2023-02-07 06:08:16,2023-01-30 01:29:40,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Fundamental neutral paradigm
SP-1106,Bahe,Kaesŏng,2023-09-04 10:21:21,2023-01-27 20:38:21,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Ergonomic fresh-thinking website
SP-7365,St. Anton an der Jeßnitz,Maji,2023-04-18 07:09:44,2023-03-11 21:36:47,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Re-contextualized directional function
SP-8568,Baranów,Dayuan,2023-05-13 01:32:11,2022-09-30 18:40:56,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Realigned fresh-thinking matrices
SP-3362,Bayeux,Tigbao,2022-10-02 21:20:15,2023-06-20 15:50:28,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Networked zero administration Graphic Interface
SP-4394,Santa Lucia,Anse à Galets,2022-12-02 23:30:38,2022-11-27 05:25:01,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Intuitive intermediate pricing structure
SP-2718,Zhongyuan,Indianapolis,2023-05-14 13:47:26,2023-09-02 09:20:30,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Networked static emulation
SP-1387,Werota,L'Assomption,2022-11-02 17:01:38,2023-01-19 00:38:43,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Centralized composite archive
SP-0892,Nasielsk,Sanxing,2023-05-22 00:53:45,2022-11-28 01:35:09,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Ameliorated mission-critical neural-net
